locationId,locationName,facilityId,facilityName,facilityType,distanceKm
loc_6030,Porkolam,port_02,Cochin Port,port,82.12
loc_6033,Ambivali T. Tungartan,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,36.16
loc_6033,Ambivali T. Tungartan,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,23.49
loc_6033,Ambivali T. Tungartan,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,51.09
loc_6033,Ambivali T. Tungartan,fh_41,Construction of Fisheries Fishing Harbour at Bharadkhol,fishing_harbour,92.63
loc_6033,Ambivali T. Tungartan,port_00,Mumbai Port,port,34.54
loc_6033,Ambivali T. Tungartan,port_01,Jawaharlal Nehru Port (JNPT),port,24.16
loc_6034,Kuwarbav,fh_36,Development of Mallet Bunder Fishing Harbour,fishing_harbour,5.97
loc_6034,Kuwarbav,fh_42,Construction of Fisheries Fishing Harbour at Harnai,fishing_harbour,96.03
loc_6034,Kuwarbav,fh_43,Construction of Fisheries Fishing Harbour at Sakhari Nate,fishing_harbour,89.23
loc_6044,Belma,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,13.33
loc_6044,Belma,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,63.64
loc_6044,Belma,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,96.13
loc_6044,Belma,fh_22,Kulai Fishing Harbour,fishing_harbour,19.87
loc_6044,Belma,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,34.6
loc_6044,Belma,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,36.08
loc_6044,Belma,port_03,New Mangalore Port,port,16.16
loc_6049,Sanguem,fh_20,Maintenance Dredging at Amadalli Fishing Harbour,fishing_harbour,63.67
loc_6049,Sanguem,fh_21,Dredging work at Tadari Fishing Harbour,fishing_harbour,88.87
loc_6049,Sanguem,port_04,Mormugao Port,port,42.29
loc_6053,Bhapur,fh_47,Modernisation of Paradip Fishing Harbour,fishing_harbour,70.96
loc_6053,Bhapur,fh_48,Development of Stage-II Fishing Harbour at Nuagarh (Astranga),fishing_harbour,40.13
loc_6053,Bhapur,port_07,Paradip Port,port,73.59
loc_6070,Salvador do Mundo,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,70.74
loc_6070,Salvador do Mundo,port_04,Mormugao Port,port,13.89
loc_6071,Pallippadai,fh_45,Development of Smart and Integrated Fishing Harbour at Karaikal,fishing_harbour,56.33
loc_6071,Pallippadai,fh_49,Construction of Fishing Harbour at Thengaithittu,fishing_harbour,55.89
loc_6071,Pallippadai,fh_50,Upgradation of Puducherry Fishing Harbour,fishing_harbour,59.39
loc_6071,Pallippadai,fh_52,Up-gradation of Pazhayar Fishing Harbour,fishing_harbour,15.9
loc_6071,Pallippadai,fh_55,Construction of Fishing harbour at Tharangampadi,fishing_harbour,44.98
loc_6071,Pallippadai,fh_57,Development of existing Fishing Harbour at Mudhunagar,fishing_harbour,34.99
loc_6071,Pallippadai,fh_58,Development of Fishing Harbour at Arcottuthurai,fishing_harbour,94.59
loc_6071,Pallippadai,fh_59,Construction of Fishing harbour at Azhagankuppam,fishing_harbour,73.65
loc_6071,Pallippadai,fh_60,Development of Fishing Harbour at Vellapallam,fishing_harbour,92.43
loc_6072,Chidiga,fh_01,Development of Pudimadaka Fishing Harbour,fishing_harbour,98.88
loc_6072,Chidiga,fh_06,"Construction of Fishing Harbour, Uppada",fishing_harbour,18.8
loc_6074,Kariyannūr,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,84.31
loc_6074,Kariyannūr,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,27.29
loc_6074,Kariyannūr,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,84.74
loc_6074,Kariyannūr,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,98.37
loc_6074,Kariyannūr,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,31.1
loc_6074,Kariyannūr,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,27.29
loc_6074,Kariyannūr,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,66.65
loc_6074,Kariyannūr,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,84.74
loc_6074,Kariyannūr,port_02,Cochin Port,port,80.55
loc_6076,Puliyoorsalai,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,50.07
loc_6076,Puliyoorsalai,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,27.28
loc_6076,Puliyoorsalai,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,16.37
loc_6100,Alevūr,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,45.72
loc_6100,Alevūr,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,10.56
loc_6100,Alevūr,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,39.58
loc_6100,Alevūr,fh_22,Kulai Fishing Harbour,fishing_harbour,38.95
loc_6100,Alevūr,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,23.38
loc_6100,Alevūr,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,92.68
loc_6100,Alevūr,port_03,New Mangalore Port,port,42.49
loc_6107,Saligao,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,65.92
loc_6107,Saligao,port_04,Mormugao Port,port,16.11
loc_6111,Jagadāpatnam,fh_58,Development of Fishing Harbour at Arcottuthurai,fishing_harbour,89.92
loc_6111,Jagadāpatnam,fh_60,Development of Fishing Harbour at Vellapallam,fishing_harbour,92.3
loc_6119,Tadikārakonam,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,76.0
loc_6119,Tadikārakonam,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,24.66
loc_6119,Tadikārakonam,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,29.68
loc_6119,Tadikārakonam,fh_62,Extension of T-Jetty at Tharuvaikulam,fishing_harbour,96.55
loc_6119,Tadikārakonam,port_10,V.O. Chidambaranar Port,port,97.72
loc_6123,Tumbe,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,18.6
loc_6123,Tumbe,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,62.03
loc_6123,Tumbe,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,93.14
loc_6123,Tumbe,fh_22,Kulai Fishing Harbour,fishing_harbour,22.84
loc_6123,Tumbe,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,34.29
loc_6123,Tumbe,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,40.92
loc_6123,Tumbe,port_03,New Mangalore Port,port,20.06
loc_6128,Madkai,fh_20,Maintenance Dredging at Amadalli Fishing Harbour,fishing_harbour,90.45
loc_6128,Madkai,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,87.67
loc_6128,Madkai,port_04,Mormugao Port,port,14.54
loc_6132,Tenkanidiyūr,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,53.51
loc_6132,Tenkanidiyūr,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,2.37
loc_6132,Tenkanidiyūr,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,31.4
loc_6132,Tenkanidiyūr,fh_22,Kulai Fishing Harbour,fishing_harbour,46.52
loc_6132,Tenkanidiyūr,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,30.87
loc_6132,Tenkanidiyūr,port_03,New Mangalore Port,port,50.25
loc_6138,Vellanikkara,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,68.67
loc_6138,Vellanikkara,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,43.58
loc_6138,Vellanikkara,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,25.9
loc_6138,Vellanikkara,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,43.58
loc_6138,Vellanikkara,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,84.78
loc_6138,Vellanikkara,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,95.76
loc_6138,Vellanikkara,port_02,Cochin Port,port,64.98
loc_6141,Digvijaygram,fh_15,Development of Fishery Harbour Porbandar – Phase 2,fishing_harbour,90.99
loc_6141,Digvijaygram,port_12,Deendayal Port,port,71.83
loc_6141,Digvijaygram,port_13,Mundra Port,port,36.17
loc_6145,Peralam,fh_45,Development of Smart and Integrated Fishing Harbour at Karaikal,fishing_harbour,20.13
loc_6145,Peralam,fh_52,Up-gradation of Pazhayar Fishing Harbour,fishing_harbour,47.28
loc_6145,Peralam,fh_55,Construction of Fishing harbour at Tharangampadi,fishing_harbour,21.96
loc_6145,Peralam,fh_57,Development of existing Fishing Harbour at Mudhunagar,fishing_harbour,84.88
loc_6145,Peralam,fh_58,Development of Fishing Harbour at Arcottuthurai,fishing_harbour,45.84
loc_6145,Peralam,fh_60,Development of Fishing Harbour at Vellapallam,fishing_harbour,43.93
loc_6160,Tada Khandrika,fh_53,Modernization and up-gradation of Chennai Fishing Harbour,fishing_harbour,62.48
loc_6160,Tada Khandrika,fh_56,Construction of Fishing harbour at ThiruvottriyurKuppam,fishing_harbour,56.51
loc_6160,Tada Khandrika,port_05,Chennai Port,port,62.69
loc_6160,Tada Khandrika,port_11,Kamarajar Port,port,50.99
loc_6161,Minalur,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,77.46
loc_6161,Minalur,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,35.7
loc_6161,Minalur,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,93.46
loc_6161,Minalur,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,28.83
loc_6161,Minalur,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,35.7
loc_6161,Minalur,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,75.44
loc_6161,Minalur,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,93.46
loc_6161,Minalur,port_02,Cochin Port,port,73.73
loc_6163,Sirukalathur,fh_53,Modernization and up-gradation of Chennai Fishing Harbour,fishing_harbour,29.13
loc_6163,Sirukalathur,fh_56,Construction of Fishing harbour at ThiruvottriyurKuppam,fishing_harbour,36.38
loc_6163,Sirukalathur,port_05,Chennai Port,port,28.23
loc_6163,Sirukalathur,port_11,Kamarajar Port,port,42.12
loc_6165,Gandipuram,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,86.8
loc_6165,Gandipuram,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,21.45
loc_6165,Gandipuram,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,34.32
loc_6172,Peruvila,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,81.96
loc_6172,Peruvila,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,16.09
loc_6172,Peruvila,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,29.05
loc_6175,Vellānūr,fh_53,Modernization and up-gradation of Chennai Fishing Harbour,fishing_harbour,22.29
loc_6175,Vellānūr,fh_56,Construction of Fishing harbour at ThiruvottriyurKuppam,fishing_harbour,24.25
loc_6175,Vellānūr,port_05,Chennai Port,port,21.84
loc_6175,Vellānūr,port_11,Kamarajar Port,port,26.89
loc_6180,Pātrapur,fh_02,Development of Budugatlapalem Fishing Harbour,fishing_harbour,62.65
loc_6185,Palle,fh_20,Maintenance Dredging at Amadalli Fishing Harbour,fishing_harbour,91.07
loc_6185,Palle,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,93.06
loc_6185,Palle,port_04,Mormugao Port,port,30.58
loc_6188,Vīrapāndiyanpattanam,fh_62,Extension of T-Jetty at Tharuvaikulam,fishing_harbour,33.56
loc_6188,Vīrapāndiyanpattanam,port_10,V.O. Chidambaranar Port,port,27.93
loc_6194,Kovalam,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,35.23
loc_6194,Kovalam,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,34.75
loc_6194,Kovalam,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,19.43
loc_6195,Artist Village,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,25.62
loc_6195,Artist Village,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,16.73
loc_6195,Artist Village,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,60.36
loc_6195,Artist Village,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,86.41
loc_6195,Artist Village,port_00,Mumbai Port,port,23.44
loc_6195,Artist Village,port_01,Jawaharlal Nehru Port (JNPT),port,13.37
loc_6198,Nelluvāyi,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,84.03
loc_6198,Nelluvāyi,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,29.27
loc_6198,Nelluvāyi,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,85.91
loc_6198,Nelluvāyi,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,99.48
loc_6198,Nelluvāyi,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,31.91
loc_6198,Nelluvāyi,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,29.27
loc_6198,Nelluvāyi,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,67.9
loc_6198,Nelluvāyi,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,85.91
loc_6198,Nelluvāyi,port_02,Cochin Port,port,80.28
loc_6202,Terku Kallikulam,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,49.41
loc_6202,Terku Kallikulam,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,57.1
loc_6202,Terku Kallikulam,fh_62,Extension of T-Jetty at Tharuvaikulam,fishing_harbour,73.76
loc_6202,Terku Kallikulam,port_10,V.O. Chidambaranar Port,port,73.48
loc_6203,Shirgaon,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,87.11
loc_6203,Shirgaon,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,90.79
loc_6203,Shirgaon,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,5.29
loc_6203,Shirgaon,port_00,Mumbai Port,port,86.03
loc_6203,Shirgaon,port_01,Jawaharlal Nehru Port (JNPT),port,86.52
loc_6209,Kanapaka,fh_01,Development of Pudimadaka Fishing Harbour,fishing_harbour,81.86
loc_6209,Kanapaka,fh_04,Modernization and up-gradation of Vishakapatnam Fishing Harbour,fishing_harbour,48.05
loc_6209,Kanapaka,port_06,Visakhapatnam Port,port,47.39
loc_6217,Chittanda,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,83.33
loc_6217,Chittanda,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,32.34
loc_6217,Chittanda,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,88.02
loc_6217,Chittanda,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,32.98
loc_6217,Chittanda,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,32.34
loc_6217,Chittanda,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,70.12
loc_6217,Chittanda,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,88.02
loc_6217,Chittanda,port_02,Cochin Port,port,79.6
loc_6222,Chintalavalasa,fh_01,Development of Pudimadaka Fishing Harbour,fishing_harbour,79.59
loc_6222,Chintalavalasa,fh_04,Modernization and up-gradation of Vishakapatnam Fishing Harbour,fishing_harbour,43.77
loc_6222,Chintalavalasa,port_06,Visakhapatnam Port,port,43.19
loc_6236,Amardad,fh_11,3rd Stage of Mangarol Fishing Harbour,fishing_harbour,45.75
loc_6236,Amardad,fh_12,Development of Fishery Harbour at Navabandar,fishing_harbour,25.22
loc_6236,Amardad,fh_15,Development of Fishery Harbour Porbandar – Phase 2,fishing_harbour,13.07
loc_6239,Onda,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,84.26
loc_6239,Onda,port_04,Mormugao Port,port,31.77
loc_6241,Bondantila,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,11.42
loc_6241,Bondantila,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,55.31
loc_6241,Bondantila,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,87.14
loc_6241,Bondantila,fh_22,Kulai Fishing Harbour,fishing_harbour,14.96
loc_6241,Bondantila,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,26.93
loc_6241,Bondantila,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,45.42
loc_6241,Bondantila,port_03,New Mangalore Port,port,12.37
loc_6245,Akathiyūr,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,85.68
loc_6245,Akathiyūr,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,20.49
loc_6245,Akathiyūr,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,80.9
loc_6245,Akathiyūr,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,94.74
loc_6245,Akathiyūr,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,29.25
loc_6245,Akathiyūr,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,20.49
loc_6245,Akathiyūr,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,62.62
loc_6245,Akathiyūr,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,80.9
loc_6245,Akathiyūr,port_02,Cochin Port,port,81.91
loc_6246,Sajipanadu,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,19.72
loc_6246,Sajipanadu,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,63.78
loc_6246,Sajipanadu,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,94.88
loc_6246,Sajipanadu,fh_22,Kulai Fishing Harbour,fishing_harbour,24.27
loc_6246,Sajipanadu,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,35.98
loc_6246,Sajipanadu,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,39.37
loc_6246,Sajipanadu,port_03,New Mangalore Port,port,21.36
loc_6249,Pilerne,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,68.11
loc_6249,Pilerne,port_04,Mormugao Port,port,13.85
loc_6250,Jalgaon,fh_36,Development of Mallet Bunder Fishing Harbour,fishing_harbour,84.23
loc_6250,Jalgaon,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,88.86
loc_6250,Jalgaon,fh_41,Construction of Fisheries Fishing Harbour at Bharadkhol,fishing_harbour,49.21
loc_6250,Jalgaon,fh_42,Construction of Fisheries Fishing Harbour at Harnai,fishing_harbour,13.88
loc_6250,Jalgaon,fh_43,Construction of Fisheries Fishing Harbour at Sakhari Nate,fishing_harbour,6.32
loc_6255,Bangramanjēshvara,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,22.74
loc_6255,Bangramanjēshvara,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,74.34
loc_6255,Bangramanjēshvara,fh_22,Kulai Fishing Harbour,fishing_harbour,29.74
loc_6255,Bangramanjēshvara,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,45.23
loc_6255,Bangramanjēshvara,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,25.43
loc_6255,Bangramanjēshvara,port_03,New Mangalore Port,port,25.96
loc_6256,Kairangala,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,17.93
loc_6256,Kairangala,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,67.09
loc_6256,Kairangala,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,99.19
loc_6256,Kairangala,fh_22,Kulai Fishing Harbour,fishing_harbour,24.16
loc_6256,Kairangala,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,38.27
loc_6256,Kairangala,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,33.32
loc_6256,Kairangala,port_03,New Mangalore Port,port,20.57
loc_6261,Borivali Tarf Rahur,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,62.54
loc_6261,Borivali Tarf Rahur,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,57.09
loc_6261,Borivali Tarf Rahur,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,65.5
loc_6261,Borivali Tarf Rahur,port_00,Mumbai Port,port,60.42
loc_6261,Borivali Tarf Rahur,port_01,Jawaharlal Nehru Port (JNPT),port,53.08
loc_6266,Jarjapupeta,fh_01,Development of Pudimadaka Fishing Harbour,fishing_harbour,91.82
loc_6266,Jarjapupeta,fh_04,Modernization and up-gradation of Vishakapatnam Fishing Harbour,fishing_harbour,56.83
